"ID","IDDIST","NOMBDEP","NOMBPROV","NOMBDIST","NOM_CAPITAL_LEGAL","COD_REG_NAT","REGION_NATURAL"
"2526","100604","HUANUCO","LEONCIO PRADO","JOSE CRESPO Y CASTILLO",NULL,NULL,NULL
"2527","100605","HUANUCO","LEONCIO PRADO","LUYANDO",NULL,NULL,NULL
"2528","100606","HUANUCO","LEONCIO PRADO","MARIANO DAMASO BERAUN",NULL,NULL,NULL
"2529","100607","HUANUCO","LEONCIO PRADO","PUCAYACU",NULL,NULL,NULL
"2530","100608","HUANUCO","LEONCIO PRADO","CASTILLO GRANDE",NULL,NULL,NULL
"2531","100609","HUANUCO","LEONCIO PRADO","PUEBLO NUEVO",NULL,NULL,NULL
"2532","100610","HUANUCO","LEONCIO PRADO","SANTO DOMINGO DE ANDA",NULL,NULL,NULL
"2533","100701","HUANUCO","MARAÑON","HUACRACHUCO",NULL,NULL,NULL
"2534","100702","HUANUCO","MARAÑON","CHOLON",NULL,NULL,NULL
"2535","100703","HUANUCO","MARAÑON","SAN BUENAVENTURA",NULL,NULL,NULL
"2536","100704","HUANUCO","MARAÑON","LA MORADA",NULL,NULL,NULL
"2537","100705","HUANUCO","MARAÑON","SANTA ROSA DE ALTO YANAJANCA",NULL,NULL,NULL
"2538","100801","HUANUCO","PACHITEA","PANAO",NULL,NULL,NULL
"2539","100802","HUANUCO","PACHITEA","CHAGLLA",NULL,NULL,NULL
"2540","100803","HUANUCO","PACHITEA","MOLINO",NULL,NULL,NULL
"2541","100804","HUANUCO","PACHITEA","UMARI",NULL,NULL,NULL
"2542","100901","HUANUCO","PUERTO INCA","PUERTO INCA",NULL,NULL,NULL
"2543","100902","HUANUCO","PUERTO INCA","CODO DEL POZUZO",NULL,NULL,NULL
"2544","100903","HUANUCO","PUERTO INCA","HONORIA",NULL,NULL,NULL
"2545","100904","HUANUCO","PUERTO INCA","TOURNAVISTA",NULL,NULL,NULL
"2546","100905","HUANUCO","PUERTO INCA","YUYAPICHIS",NULL,NULL,NULL
"2547","101001","HUANUCO","LAURICOCHA","JESUS",NULL,NULL,NULL
"2548","101002","HUANUCO","LAURICOCHA","BAÑOS",NULL,NULL,NULL
"2549","101003","HUANUCO","LAURICOCHA","JIVIA",NULL,NULL,NULL
"2550","101004","HUANUCO","LAURICOCHA","QUEROPALCA",NULL,NULL,NULL
"2551","101005","HUANUCO","LAURICOCHA","RONDOS",NULL,NULL,NULL
"2552","101006","HUANUCO","LAURICOCHA","SAN FRANCISCO DE ASIS",NULL,NULL,NULL
"2553","101007","HUANUCO","LAURICOCHA","SAN MIGUEL DE CAURI",NULL,NULL,NULL
"2554","101101","HUANUCO","YAROWILCA","CHAVINILLO",NULL,NULL,NULL
"2555","101102","HUANUCO","YAROWILCA","CAHUAC",NULL,NULL,NULL
"2556","101103","HUANUCO","YAROWILCA","CHACABAMBA",NULL,NULL,NULL
"2557","101104","HUANUCO","YAROWILCA","APARICIO POMARES",NULL,NULL,NULL
"2558","101105","HUANUCO","YAROWILCA","JACAS CHICO",NULL,NULL,NULL
"2559","101106","HUANUCO","YAROWILCA","OBAS",NULL,NULL,NULL
"2560","101107","HUANUCO","YAROWILCA","PAMPAMARCA",NULL,NULL,NULL
"2561","101108","HUANUCO","YAROWILCA","CHORAS",NULL,NULL,NULL
"2562","110101","ICA","ICA","ICA",NULL,NULL,NULL
"2563","110102","ICA","ICA","LA TINGUIÑA",NULL,NULL,NULL
"2564","110103","ICA","ICA","LOS AQUIJES",NULL,NULL,NULL
"2565","110104","ICA","ICA","OCUCAJE",NULL,NULL,NULL
"2566","110105","ICA","ICA","PACHACUTEC",NULL,NULL,NULL
"2567","110106","ICA","ICA","PARCONA",NULL,NULL,NULL
"2568","110107","ICA","ICA","PUEBLO NUEVO",NULL,NULL,NULL
"2569","110108","ICA","ICA","SALAS",NULL,NULL,NULL
"2570","110109","ICA","ICA","SAN JOSE DE LOS MOLINOS",NULL,NULL,NULL
"2571","110110","ICA","ICA","SAN JUAN BAUTISTA",NULL,NULL,NULL
"2572","110111","ICA","ICA","SANTIAGO",NULL,NULL,NULL
"2573","110112","ICA","ICA","SUBTANJALLA",NULL,NULL,NULL
"2574","110113","ICA","ICA","TATE",NULL,NULL,NULL
"2575","110114","ICA","ICA","YAUCA DEL ROSARIO",NULL,NULL,NULL
"2576","110201","ICA","CHINCHA","CHINCHA ALTA",NULL,NULL,NULL
"2577","110202","ICA","CHINCHA","ALTO LARAN",NULL,NULL,NULL
"2578","110203","ICA","CHINCHA","CHAVIN",NULL,NULL,NULL
"2579","110204","ICA","CHINCHA","CHINCHA BAJA",NULL,NULL,NULL
"2580","110205","ICA","CHINCHA","EL CARMEN",NULL,NULL,NULL
"2581","110206","ICA","CHINCHA","GROCIO PRADO",NULL,NULL,NULL
"2582","110207","ICA","CHINCHA","PUEBLO NUEVO",NULL,NULL,NULL
"2583","110208","ICA","CHINCHA","SAN JUAN DE YANAC",NULL,NULL,NULL
"2584","110209","ICA","CHINCHA","SAN PEDRO DE HUACARPANA",NULL,NULL,NULL
"2585","110210","ICA","CHINCHA","SUNAMPE",NULL,NULL,NULL
"2586","110211","ICA","CHINCHA","TAMBO DE MORA",NULL,NULL,NULL
"2587","110301","ICA","NASCA","NASCA",NULL,NULL,NULL
"2588","110302","ICA","NASCA","CHANGUILLO",NULL,NULL,NULL
"2589","110303","ICA","NASCA","EL INGENIO",NULL,NULL,NULL
"2590","110304","ICA","NASCA","MARCONA",NULL,NULL,NULL
"2591","110305","ICA","NASCA","VISTA ALEGRE",NULL,NULL,NULL
"2592","110401","ICA","PALPA","PALPA",NULL,NULL,NULL
"2593","110402","ICA","PALPA","LLIPATA",NULL,NULL,NULL
"2594","110403","ICA","PALPA","RIO GRANDE",NULL,NULL,NULL
"2595","110404","ICA","PALPA","SANTA CRUZ",NULL,NULL,NULL
"2596","110405","ICA","PALPA","TIBILLO",NULL,NULL,NULL
"2597","110501","ICA","PISCO","PISCO",NULL,NULL,NULL
"2598","110502","ICA","PISCO","HUANCANO",NULL,NULL,NULL
"2599","110503","ICA","PISCO","HUMAY",NULL,NULL,NULL
"2600","110504","ICA","PISCO","INDEPENDENCIA",NULL,NULL,NULL
"2601","110505","ICA","PISCO","PARACAS",NULL,NULL,NULL
"2602","110506","ICA","PISCO","SAN ANDRES",NULL,NULL,NULL
"2603","110507","ICA","PISCO","SAN CLEMENTE",NULL,NULL,NULL
"2604","110508","ICA","PISCO","TUPAC AMARU INCA",NULL,NULL,NULL
"2605","120101","JUNIN","HUANCAYO","HUANCAYO",NULL,NULL,NULL
"2606","120104","JUNIN","HUANCAYO","CARHUACALLANGA",NULL,NULL,NULL
"2607","120105","JUNIN","HUANCAYO","CHACAPAMPA",NULL,NULL,NULL
"2608","120106","JUNIN","HUANCAYO","CHICCHE",NULL,NULL,NULL
"2609","120107","JUNIN","HUANCAYO","CHILCA",NULL,NULL,NULL
"2610","120108","JUNIN","HUANCAYO","CHONGOS ALTO",NULL,NULL,NULL
"2611","120111","JUNIN","HUANCAYO","CHUPURO",NULL,NULL,NULL
"2612","120112","JUNIN","HUANCAYO","COLCA",NULL,NULL,NULL
"2613","120113","JUNIN","HUANCAYO","CULLHUAS",NULL,NULL,NULL
"2614","120114","JUNIN","HUANCAYO","EL TAMBO",NULL,NULL,NULL
"2615","120116","JUNIN","HUANCAYO","HUACRAPUQUIO",NULL,NULL,NULL
"2616","120117","JUNIN","HUANCAYO","HUALHUAS",NULL,NULL,NULL
"2617","120119","JUNIN","HUANCAYO","HUANCAN",NULL,NULL,NULL
"2618","120120","JUNIN","HUANCAYO","HUASICANCHA",NULL,NULL,NULL
"2619","120121","JUNIN","HUANCAYO","HUAYUCACHI",NULL,NULL,NULL
"2620","120122","JUNIN","HUANCAYO","INGENIO",NULL,NULL,NULL
"2621","120124","JUNIN","HUANCAYO","PARIAHUANCA",NULL,NULL,NULL
"2622","120125","JUNIN","HUANCAYO","PILCOMAYO",NULL,NULL,NULL
"2623","120126","JUNIN","HUANCAYO","PUCARA",NULL,NULL,NULL
"2624","120127","JUNIN","HUANCAYO","QUICHUAY",NULL,NULL,NULL
"2625","120128","JUNIN","HUANCAYO","QUILCAS",NULL,NULL,NULL
"2626","120129","JUNIN","HUANCAYO","SAN AGUSTIN",NULL,NULL,NULL
"2627","120130","JUNIN","HUANCAYO","SAN JERONIMO DE TUNAN",NULL,NULL,NULL
"2628","120132","JUNIN","HUANCAYO","SAÑO",NULL,NULL,NULL
"2629","120133","JUNIN","HUANCAYO","SAPALLANGA",NULL,NULL,NULL
"2630","120134","JUNIN","HUANCAYO","SICAYA",NULL,NULL,NULL
"2631","120135","JUNIN","HUANCAYO","SANTO DOMINGO DE ACOBAMBA",NULL,NULL,NULL
"2632","120136","JUNIN","HUANCAYO","VIQUES",NULL,NULL,NULL
"2633","120201","JUNIN","CONCEPCION","CONCEPCION",NULL,NULL,NULL
"2634","120202","JUNIN","CONCEPCION","ACO",NULL,NULL,NULL
"2635","120203","JUNIN","CONCEPCION","ANDAMARCA",NULL,NULL,NULL
"2636","120204","JUNIN","CONCEPCION","CHAMBARA",NULL,NULL,NULL
"2637","120205","JUNIN","CONCEPCION","COCHAS",NULL,NULL,NULL
"2638","120206","JUNIN","CONCEPCION","COMAS",NULL,NULL,NULL
"2639","120207","JUNIN","CONCEPCION","HEROINAS TOLEDO",NULL,NULL,NULL
"2640","120208","JUNIN","CONCEPCION","MANZANARES",NULL,NULL,NULL
"2641","120209","JUNIN","CONCEPCION","MARISCAL CASTILLA",NULL,NULL,NULL
"2642","120210","JUNIN","CONCEPCION","MATAHUASI",NULL,NULL,NULL
"2643","120211","JUNIN","CONCEPCION","MITO",NULL,NULL,NULL
"2644","120212","JUNIN","CONCEPCION","NUEVE DE JULIO",NULL,NULL,NULL
"2645","120213","JUNIN","CONCEPCION","ORCOTUNA",NULL,NULL,NULL
"2646","120214","JUNIN","CONCEPCION","SAN JOSE DE QUERO",NULL,NULL,NULL
"2647","120215","JUNIN","CONCEPCION","SANTA ROSA DE OCOPA",NULL,NULL,NULL
"2648","120301","JUNIN","CHANCHAMAYO","CHANCHAMAYO",NULL,NULL,NULL
"2649","120302","JUNIN","CHANCHAMAYO","PERENE",NULL,NULL,NULL
"2650","120303","JUNIN","CHANCHAMAYO","PICHANAQUI",NULL,NULL,NULL
"2651","120304","JUNIN","CHANCHAMAYO","SAN LUIS DE SHUARO",NULL,NULL,NULL
"2652","120305","JUNIN","CHANCHAMAYO","SAN RAMON",NULL,NULL,NULL
"2653","120306","JUNIN","CHANCHAMAYO","VITOC",NULL,NULL,NULL
"2654","120401","JUNIN","JAUJA","JAUJA",NULL,NULL,NULL
"2655","120402","JUNIN","JAUJA","ACOLLA",NULL,NULL,NULL
"2656","120403","JUNIN","JAUJA","APATA",NULL,NULL,NULL
"2657","120404","JUNIN","JAUJA","ATAURA",NULL,NULL,NULL
"2658","120405","JUNIN","JAUJA","CANCHAYLLO",NULL,NULL,NULL
"2659","120406","JUNIN","JAUJA","CURICACA",NULL,NULL,NULL
"2660","120407","JUNIN","JAUJA","EL MANTARO",NULL,NULL,NULL
"2661","120408","JUNIN","JAUJA","HUAMALI",NULL,NULL,NULL
"2662","120409","JUNIN","JAUJA","HUARIPAMPA",NULL,NULL,NULL
"2663","120410","JUNIN","JAUJA","HUERTAS",NULL,NULL,NULL
"2664","120411","JUNIN","JAUJA","JANJAILLO",NULL,NULL,NULL
"2665","120412","JUNIN","JAUJA","JULCAN",NULL,NULL,NULL
"2666","120413","JUNIN","JAUJA","LEONOR ORDOÑEZ",NULL,NULL,NULL
"2667","120414","JUNIN","JAUJA","LLOCLLAPAMPA",NULL,NULL,NULL
"2668","120415","JUNIN","JAUJA","MARCO",NULL,NULL,NULL
"2669","120416","JUNIN","JAUJA","MASMA",NULL,NULL,NULL
"2670","120417","JUNIN","JAUJA","MASMA CHICCHE",NULL,NULL,NULL
"2671","120418","JUNIN","JAUJA","MOLINOS",NULL,NULL,NULL
"2672","120419","JUNIN","JAUJA","MONOBAMBA",NULL,NULL,NULL
"2673","120420","JUNIN","JAUJA","MUQUI",NULL,NULL,NULL
"2674","120421","JUNIN","JAUJA","MUQUIYAUYO",NULL,NULL,NULL
"2675","120422","JUNIN","JAUJA","PACA",NULL,NULL,NULL
"2676","120423","JUNIN","JAUJA","PACCHA",NULL,NULL,NULL
"2677","120424","JUNIN","JAUJA","PANCAN",NULL,NULL,NULL
"2678","120425","JUNIN","JAUJA","PARCO",NULL,NULL,NULL
"2679","120426","JUNIN","JAUJA","POMACANCHA",NULL,NULL,NULL
"2680","120427","JUNIN","JAUJA","RICRAN",NULL,NULL,NULL
"2681","120428","JUNIN","JAUJA","SAN LORENZO",NULL,NULL,NULL
"2682","120429","JUNIN","JAUJA","SAN PEDRO DE CHUNAN",NULL,NULL,NULL
"2683","120430","JUNIN","JAUJA","SAUSA",NULL,NULL,NULL
"2684","120431","JUNIN","JAUJA","SINCOS",NULL,NULL,NULL
"2685","120432","JUNIN","JAUJA","TUNAN MARCA",NULL,NULL,NULL
"2686","120433","JUNIN","JAUJA","YAULI",NULL,NULL,NULL
"2687","120434","JUNIN","JAUJA","YAUYOS",NULL,NULL,NULL
"2688","120501","JUNIN","JUNIN","JUNIN",NULL,NULL,NULL
"2689","120502","JUNIN","JUNIN","CARHUAMAYO",NULL,NULL,NULL
"2690","120503","JUNIN","JUNIN","ONDORES",NULL,NULL,NULL
"2691","120504","JUNIN","JUNIN","ULCUMAYO",NULL,NULL,NULL
"2692","120601","JUNIN","SATIPO","SATIPO",NULL,NULL,NULL
"2693","120602","JUNIN","SATIPO","COVIRIALI",NULL,NULL,NULL
"2694","120603","JUNIN","SATIPO","LLAYLLA",NULL,NULL,NULL
"2695","120604","JUNIN","SATIPO","MAZAMARI",NULL,NULL,NULL
"2696","120605","JUNIN","SATIPO","PAMPA HERMOSA",NULL,NULL,NULL
"2697","120606","JUNIN","SATIPO","PANGOA",NULL,NULL,NULL
"2698","120607","JUNIN","SATIPO","RIO NEGRO",NULL,NULL,NULL
"2699","120608","JUNIN","SATIPO","RIO TAMBO",NULL,NULL,NULL
